discharge_date,n_discharges,avg_discharge_time,percent_discharge_before_14,percent_discharge_before_13,percent_discharge_before_12,percent_discharge_before_11,weekday,n_md_staff,n_app_staff,n_nurse_staff,n_cm_staff,n_pharm_staff,n_bed_staff,rounding_start,n_floor_adder,rounding_mean_queue_length,perc_transport_cases,perc_equipment_cases,perc_cm_cases,perc_cm_trans_cases,perc_cm_equip_cases,perc_cm_trans_med_cases,perc_cm_equip_med_cases,perc_cm_equip_trans_cases,perc_cm_equip_trans_med_cases,avg_bed_wait_time,percent_bed_wait_less_30_min,percent_bed_wait_less_1_hr,percent_bed_wait_less_2_hr,percent_home_floor,percent_service_A,percent_service_B,avg_discharge_before_13,avg_discharge_before_12,avg_discharge_before_11,avg_discharge_before_14
02-21-2022,10,12.1,0.8,0.6,0.5,0.1,0.0,3,5,10,3,3,3,480,0.2,2.4,0.1,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,56.90833333333334,0.6,0.7,0.8,0.7,0.5,0.5,1,0,0,1
02-21-2023,10,11.7,0.9,0.8,0.5,0.1,1.0,2,5,8,0,2,3,495,0.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1,1,0,1
02-21-2024,21,13.238095238095237,0.6666666666666666,0.47619047619047616,0.2857142857142857,0.14285714285714285,2.0,3,5,9,3,3,3,495,0.47619047619047616,4.0476190476190474,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,1.0,1.0,1.0,0.6190476190476191,0.5238095238095238,0.47619047619047616,0,0,0,1
02-21-2025,22,12.818181818181818,0.6363636363636364,0.4090909090909091,0.22727272727272727,0.045454545454545456,4.0,2,6,10,4,3,3,510,0.5,6.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,70.34015151515152,0.4090909090909091,0.5,0.6818181818181818,0.45454545454545453,0.6818181818181818,0.3181818181818182,1,0,0,1
02-21-2026,20,12.6,0.8,0.5,0.3,0.15,5.0,3,5,9,3,3,3,480,0.4,3.95,0.15,0.05,0.15,0.15,0.05,0.05,0.05,0.05,0.05,157.03333333333333,0.15,0.15,0.4,0.5,0.6,0.4,1,0,0,1
02-21-2027,20,13.15,0.55,0.3,0.15,0.1,6.0,4,6,10,2,3,3,510,0.4,3.05,0.05,0.0,0.1,0.05,0.0,0.05,0.0,0.0,0.0,241.90583333333333,0.0,0.0,0.0,0.6,0.6,0.4,0,0,0,1
02-21-2028,10,10.7,1.0,1.0,0.8,0.5,0.0,3,6,8,0,2,3,480,0.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.811666666666667,0.8,1.0,1.0,0.5,0.8,0.2,1,1,1,1
02-21-2029,21,13.0,0.6666666666666666,0.47619047619047616,0.14285714285714285,0.047619047619047616,2.0,4,6,8,3,3,3,510,0.42857142857142855,3.1904761904761907,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,1.0,1.0,1.0,0.5238095238095238,0.5714285714285714,0.42857142857142855,1,0,0,1
02-21-2030,19,12.789473684210526,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.10526315789473684,3.0,3,5,9,3,3,3,495,0.3684210526315789,3.6842105263157894,0.10526315789473684,0.0,0.21052631578947367,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,73.81315789473685,0.2631578947368421,0.3157894736842105,0.7894736842105263,0.631578947368421,0.6842105263157895,0.3157894736842105,1,0,0,1
02-21-2031,22,13.727272727272727,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.045454545454545456,4.0,3,5,10,2,3,3,480,0.45454545454545453,4.181818181818182,0.13636363636363635,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.045454545454545456,46.018181818181816,0.45454545454545453,0.6363636363636364,0.9090909090909091,0.4090909090909091,0.6818181818181818,0.3181818181818182,0,0,0,1
02-22-2022,11,12.272727272727273,0.7272727272727273,0.5454545454545454,0.36363636363636365,0.09090909090909091,1.0,2,2,10,2,3,3,450,0.6363636363636364,3.272727272727273,0.0,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,0.36363636363636365,0.8181818181818182,0.18181818181818182,1,0,0,1
02-22-2023,20,12.35,0.7,0.5,0.35,0.2,2.0,2,5,8,4,3,3,480,0.45,5.55,0.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.35,0.6,0.4,1,0,0,1
02-22-2024,19,13.052631578947368,0.631578947368421,0.3684210526315789,0.2631578947368421,0.15789473684210525,3.0,1,3,9,4,3,3,450,0.3684210526315789,10.0,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,70.71315789473684,0.3684210526315789,0.47368421052631576,0.7894736842105263,0.631578947368421,0.5789473684210527,0.42105263157894735,0,0,0,1
02-22-2025,20,12.05,0.85,0.6,0.3,0.2,5.0,2,6,10,3,3,3,480,0.4,5.55,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.05,0.0,127.47666666666666,0.2,0.25,0.5,0.6,0.6,0.4,1,0,0,1
02-22-2026,22,12.818181818181818,0.6818181818181818,0.5,0.3181818181818182,0.13636363636363635,6.0,3,5,9,2,3,3,480,0.45454545454545453,4.2272727272727275,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,63.189393939393945,0.45454545454545453,0.5,0.7727272727272727,0.5,0.6818181818181818,0.3181818181818182,1,0,0,1
02-22-2027,12,13.666666666666666,0.5833333333333334,0.3333333333333333,0.25,0.0,0.0,2,2,10,3,3,3,465,0.4166666666666667,3.8333333333333335,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,31.61666666666667,0.75,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.4166666666666667,0,0,0,1
02-22-2028,11,12.818181818181818,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.18181818181818182,1.0,2,2,8,2,3,3,465,0.5454545454545454,3.272727272727273,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.45454545454545453,0.8181818181818182,0.18181818181818182,1,0,0,1
02-22-2029,20,14.9,0.4,0.35,0.25,0.15,3.0,2,2,9,1,4,4,465,0.45,5.7,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,102.59083333333334,0.25,0.4,0.6,0.35,0.4,0.6,0,0,0,0
02-22-2030,21,12.761904761904763,0.6190476190476191,0.42857142857142855,0.3333333333333333,0.14285714285714285,4.0,3,5,9,2,3,3,480,0.42857142857142855,4.0476190476190474,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,45.10476190476191,0.47619047619047616,0.5714285714285714,0.9523809523809523,0.6666666666666666,0.5238095238095238,0.47619047619047616,1,0,0,1
02-22-2031,20,13.4,0.6,0.4,0.1,0.05,5.0,3,5,10,3,3,3,510,0.4,3.95,0.1,0.15,0.25,0.1,0.15,0.0,0.05,0.1,0.0,139.12583333333333,0.15,0.15,0.4,0.5,0.6,0.4,0,0,0,1
02-23-2022,21,12.476190476190476,0.6666666666666666,0.5238095238095238,0.2857142857142857,0.19047619047619047,2.0,2,6,10,2,3,3,480,0.42857142857142855,5.857142857142857,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,1,0,0,1
02-23-2023,20,13.2,0.5,0.35,0.25,0.1,3.0,2,5,8,3,3,3,495,0.4,5.55,0.0,0.05,0.15,0.0,0.05,0.0,0.05,0.0,0.0,54.00416666666666,0.35,0.55,0.9,0.75,0.65,0.35,0,0,0,1
02-23-2024,22,13.636363636363637,0.45454545454545453,0.3181818181818182,0.22727272727272727,0.09090909090909091,4.0,1,3,9,2,3,3,465,0.45454545454545453,11.5,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,64.08712121212122,0.3181818181818182,0.45454545454545453,0.8181818181818182,0.45454545454545453,0.5454545454545454,0.45454545454545453,0,0,0,1
02-23-2025,22,14.0,0.5,0.36363636363636365,0.13636363636363635,0.045454545454545456,6.0,1,3,10,3,3,3,465,0.45454545454545453,11.5,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.045454545454545456,55.556060606060605,0.45454545454545453,0.6363636363636364,0.8636363636363636,0.5454545454545454,0.6363636363636364,0.36363636363636365,0,0,0,1
02-23-2026,11,13.0,0.7272727272727273,0.45454545454545453,0.09090909090909091,0.0,0.0,3,5,9,2,3,3,510,0.2727272727272727,2.5454545454545454,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,20.61212121212121,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.2727272727272727,1,0,0,1
02-23-2027,10,11.7,0.7,0.6,0.5,0.4,1.0,2,2,10,3,3,3,450,0.6,3.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.3,0.7,1,1,0,1
02-23-2028,20,15.0,0.3,0.25,0.15,0.1,2.0,2,2,8,2,3,4,465,0.4,5.5,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.1,0.05,0.0,1.0,1.0,1.0,0.5,0.7,0.3,0,0,0,0
02-23-2029,17,13.0,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.058823529411764705,4.0,4,5,8,1,3,3,510,0.35294117647058826,3.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,97.57450980392157,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.35294117647058826,0.5882352941176471,0.4117647058823529,1,0,0,1
02-23-2030,20,15.0,0.45,0.25,0.1,0.0,5.0,2,2,9,4,3,4,465,0.4,5.5,0.1,0.1,0.3,0.1,0.1,0.05,0.05,0.0,0.0,93.13833333333334,0.25,0.4,0.65,0.45,0.55,0.45,0,0,0,0
02-23-2031,21,13.523809523809524,0.47619047619047616,0.38095238095238093,0.23809523809523808,0.14285714285714285,6.0,1,3,10,3,3,3,450,0.47619047619047616,11.0,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,98.5515873015873,0.23809523809523808,0.3333333333333333,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,0,1
02-24-2022,20,12.35,0.85,0.4,0.3,0.1,3.0,2,6,10,2,3,3,480,0.45,5.55,0.05,0.15,0.15,0.05,0.15,0.0,0.0,0.05,0.0,80.43083333333333,0.25,0.4,0.65,0.7,0.65,0.35,1,0,0,1
02-24-2023,21,15.571428571428571,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.09523809523809523,4.0,1,2,8,3,4,4,465,0.42857142857142855,11.0,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,69.8111111111111,0.3333333333333333,0.42857142857142855,0.8571428571428571,0.38095238095238093,0.5238095238095238,0.47619047619047616,0,0,0,0
02-24-2024,19,12.68421052631579,0.7368421052631579,0.42105263157894735,0.3157894736842105,0.10526315789473684,5.0,2,5,9,3,3,3,495,0.3684210526315789,5.2631578947368425,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,128.76228070175438,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.5263157894736842,0.47368421052631576,0.5263157894736842,1,0,0,1
02-24-2025,10,11.2,1.0,0.9,0.6,0.3,0.0,4,5,10,1,3,3,480,0.3,1.8,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,13.665000000000001,0.8,0.9,1.0,0.5,0.6,0.4,1,1,0,1
02-24-2026,10,11.6,0.9,0.8,0.5,0.2,1.0,3,5,9,1,3,3,480,0.2,2.2,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1,1,0,1
02-24-2027,21,13.095238095238095,0.5714285714285714,0.42857142857142855,0.23809523809523808,0.047619047619047616,2.0,4,6,10,4,3,3,480,0.42857142857142855,3.238095238095238,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,1.0,1.0,1.0,0.47619047619047616,0.5238095238095238,0.47619047619047616,0,0,0,1
02-24-2028,17,12.588235294117647,0.7647058823529411,0.4117647058823529,0.17647058823529413,0.058823529411764705,3.0,2,6,8,4,3,3,510,0.29411764705882354,4.764705882352941,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,120.15196078431372,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.6470588235294118,0.35294117647058826,1,0,0,1
02-24-2029,24,12.75,0.6666666666666666,0.5,0.375,0.125,5.0,4,5,8,2,3,3,480,0.5,3.5416666666666665,0.0,0.08333333333333333,0.125,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,136.6027777777778,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,1,0,0,1
02-24-2030,18,12.444444444444445,0.6111111111111112,0.5555555555555556,0.3333333333333333,0.16666666666666666,6.0,4,5,9,3,3,3,480,0.3333333333333333,2.7777777777777777,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,121.80185185185185,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.5555555555555556,1,0,0,1
02-24-2031,11,12.0,1.0,0.7272727272727273,0.2727272727272727,0.0,0.0,2,5,10,1,3,3,495,0.2727272727272727,3.8181818181818183,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,6.359090909090909,0.9090909090909091,1.0,1.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,1,1,0,1
02-25-2022,22,12.727272727272727,0.6363636363636364,0.5,0.18181818181818182,0.09090909090909091,4.0,2,6,10,3,3,3,480,0.45454545454545453,6.181818181818182,0.13636363636363635,0.09090909090909091,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.0,68.72500000000001,0.4090909090909091,0.5,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,1,0,0,1
02-25-2023,14,13.357142857142858,0.5,0.42857142857142855,0.2857142857142857,0.21428571428571427,5.0,1,2,8,2,3,3,465,0.2857142857142857,7.5,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,150.6202380952381,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0,0,0,1
02-25-2024,21,12.428571428571429,0.7142857142857143,0.5714285714285714,0.38095238095238093,0.047619047619047616,6.0,2,5,9,3,3,3,480,0.42857142857142855,5.761904761904762,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,37.039682539682545,0.47619047619047616,0.7142857142857143,0.9523809523809523,0.47619047619047616,0.5238095238095238,0.47619047619047616,1,0,0,1
02-25-2025,11,12.363636363636363,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.0,1.0,4,5,10,3,3,3,480,0.5454545454545454,2.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364,1,0,0,1
02-25-2026,21,13.285714285714286,0.5714285714285714,0.42857142857142855,0.23809523809523808,0.14285714285714285,2.0,3,5,9,2,3,3,480,0.42857142857142855,4.0476190476190474,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,1.0,1.0,1.0,0.47619047619047616,0.6190476190476191,0.38095238095238093,0,0,0,1
02-25-2027,20,13.25,0.55,0.35,0.15,0.05,3.0,4,6,10,3,3,3,510,0.4,3.1,0.05,0.05,0.2,0.05,0.05,0.0,0.05,0.0,0.0,100.37166666666667,0.25,0.25,0.6,0.8,0.7,0.3,0,0,0,1
02-25-2028,24,16.458333333333332,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.0,4.0,1,2,10,4,4,4,465,0.5,12.5,0.125,0.16666666666666666,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,74.53472222222223,0.4583333333333333,0.5,0.7083333333333334,0.5416666666666666,0.625,0.375,0,0,0,0
02-25-2029,22,12.5,0.6818181818181818,0.5,0.36363636363636365,0.13636363636363635,6.0,4,5,8,2,3,3,480,0.45454545454545453,3.272727272727273,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,146.20757575757577,0.045454545454545456,0.09090909090909091,0.5,0.5454545454545454,0.6363636363636364,0.36363636363636365,1,0,0,1
02-25-2030,14,12.142857142857142,0.8571428571428571,0.6428571428571429,0.42857142857142855,0.14285714285714285,0.0,4,5,9,3,3,3,480,0.5,2.642857142857143,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,39.63214285714285,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.42857142857142855,0.5,0.5,1,0,0,1
02-25-2031,10,12.5,0.7,0.5,0.3,0.1,1.0,1,2,10,2,3,3,465,0.6,5.5,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,1.0,1.0,1.0,0.4,0.4,0.6,1,0,0,1
02-26-2022,20,13.35,0.6,0.4,0.2,0.05,5.0,2,3,10,2,3,3,465,0.4,5.7,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,112.44666666666667,0.2,0.3,0.55,0.35,0.45,0.55,0,0,0,1
02-26-2023,22,12.909090909090908,0.6818181818181818,0.45454545454545453,0.18181818181818182,0.09090909090909091,6.0,4,5,8,4,3,3,480,0.45454545454545453,3.3181818181818183,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,115.90378787878787,0.2727272727272727,0.2727272727272727,0.5,0.6818181818181818,0.7727272727272727,0.22727272727272727,1,0,0,1
02-26-2024,11,11.181818181818182,1.0,0.9090909090909091,0.5454545454545454,0.36363636363636365,0.0,2,5,9,1,3,3,480,0.36363636363636365,3.272727272727273,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,8.543939393939395,0.8181818181818182,1.0,1.0,0.45454545454545453,0.6363636363636364,0.36363636363636365,1,1,0,1
02-26-2025,21,13.238095238095237,0.5238095238095238,0.42857142857142855,0.19047619047619047,0.047619047619047616,2.0,4,5,10,4,3,3,495,0.47619047619047616,3.142857142857143,0.14285714285714285,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,1.0,1.0,1.0,0.47619047619047616,0.6666666666666666,0.3333333333333333,0,0,0,1
02-26-2026,20,12.85,0.65,0.45,0.3,0.1,3.0,3,5,9,4,3,3,495,0.4,3.9,0.05,0.15,0.2,0.05,0.15,0.0,0.0,0.05,0.0,103.4375,0.2,0.2,0.65,0.5,0.5,0.5,1,0,0,1
02-26-2027,22,15.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.045454545454545456,4.0,2,3,11,3,4,4,465,0.45454545454545453,6.045454545454546,0.18181818181818182,0.045454545454545456,0.2727272727272727,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,82.46363636363637,0.3181818181818182,0.4090909090909091,0.6818181818181818,0.6363636363636364,0.7272727272727273,0.2727272727272727,0,0,0,0
02-26-2028,12,11.583333333333334,1.0,0.8333333333333334,0.5,0.08333333333333333,5.0,2,5,9,3,3,3,480,0.08333333333333333,3.5,0.25,0.08333333333333333,0.25,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,294.78055555555557,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.5833333333333334,0.4166666666666667,1,1,0,1
02-26-2029,11,11.636363636363637,1.0,0.7272727272727273,0.45454545454545453,0.18181818181818182,0.0,4,5,8,0,3,3,495,0.36363636363636365,2.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34090909090909,0.7272727272727273,0.8181818181818182,0.9090909090909091,0.36363636363636365,0.5454545454545454,0.45454545454545453,1,1,0,1
02-26-2030,11,12.454545454545455,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.0,1.0,4,5,9,3,3,3,480,0.45454545454545453,2.1818181818181817,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,1.0,1.0,1.0,0.36363636363636365,0.18181818181818182,0.8181818181818182,1,0,0,1
02-26-2031,20,13.05,0.6,0.45,0.2,0.1,2.0,4,6,10,3,3,3,480,0.4,3.15,0.2,0.15,0.3,0.2,0.15,0.1,0.1,0.05,0.0,0.0,1.0,1.0,1.0,0.6,0.5,0.5,0,0,0,1
02-27-2022,21,14.142857142857142,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.09523809523809523,6.0,2,3,10,3,3,4,465,0.42857142857142855,5.761904761904762,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,76.78412698412698,0.2857142857142857,0.2857142857142857,0.8095238095238095,0.6190476190476191,0.47619047619047616,0.5238095238095238,0,0,0,0
02-27-2023,15,13.8,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.0,2,2,8,2,3,3,465,0.3333333333333333,4.266666666666667,0.13333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,224.4355555555555,0.2,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.4,0,0,0,1
02-27-2024,11,11.636363636363637,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.2727272727272727,1.0,2,5,9,3,3,3,480,0.5454545454545454,3.4545454545454546,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,1.0,1.0,1.0,0.5454545454545454,0.18181818181818182,0.8181818181818182,1,1,0,1
02-27-2025,19,12.052631578947368,0.8421052631578947,0.5263157894736842,0.3684210526315789,0.21052631578947367,3.0,4,5,10,0,3,3,480,0.3684210526315789,2.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.29035087719298,0.2631578947368421,0.3157894736842105,0.6842105263157895,0.3157894736842105,0.5789473684210527,0.42105263157894735,1,0,0,1
02-27-2026,21,13.285714285714286,0.5238095238095238,0.38095238095238093,0.2857142857142857,0.09523809523809523,4.0,3,5,9,3,3,3,495,0.42857142857142855,4.0476190476190474,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,54.019047619047626,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.5714285714285714,0.8095238095238095,0.19047619047619047,0,0,0,1
02-27-2027,17,13.411764705882353,0.5882352941176471,0.4117647058823529,0.17647058823529413,0.058823529411764705,5.0,2,3,10,3,3,3,465,0.4117647058823529,5.470588235294118,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,165.0392156862745,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.6470588235294118,0.35294117647058826,0,0,0,1
02-27-2028,25,13.68,0.52,0.28,0.08,0.0,6.0,2,5,9,3,3,3,495,0.52,6.76,0.08,0.04,0.16,0.08,0.04,0.04,0.0,0.0,0.0,134.344,0.24,0.44,0.56,0.4,0.68,0.32,0,0,0,1
02-27-2029,10,11.6,1.0,0.9,0.5,0.0,1.0,4,5,8,3,3,3,480,0.3,1.8,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.0,1.0,1.0,1.0,0.7,0.6,0.4,1,1,0,1
02-27-2030,21,13.714285714285714,0.5238095238095238,0.2857142857142857,0.19047619047619047,0.09523809523809523,2.0,1,3,9,2,3,3,465,0.42857142857142855,11.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,1.0,1.0,0.6190476190476191,0.5714285714285714,0.42857142857142855,0,0,0,1
02-27-2031,20,13.1,0.6,0.4,0.2,0.05,3.0,4,6,10,1,3,3,510,0.45,3.15,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,81.84416666666667,0.3,0.4,0.7,0.5,0.65,0.35,0,0,0,1
02-28-2022,10,11.9,0.9,0.7,0.5,0.1,0.0,3,5,10,3,3,3,495,0.4,2.6,0.1,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.0,1.0,1.0,1.0,0.7,0.5,0.5,1,1,0,1
02-28-2023,10,11.5,0.8,0.7,0.6,0.3,1.0,2,2,8,0,3,3,450,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1,1,0,1
02-28-2024,21,13.714285714285714,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.0,2.0,2,5,9,3,3,3,510,0.47619047619047616,5.857142857142857,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,0,0,0,1
